aitem_id,tag
529,Clothing
529,Women's Clothing
529,Western Wear
530,Clothing
530,Women's Clothing
530,Western Wear
531,Clothing
531,Women's Clothing
531,Western Wear
532,Footwear
532,Women's Footwear
532,Flats
533,Clothing
533,Women's Clothing
533,Western Wear
534,Home Furnishing
534,"Cushions, Pillows & Covers"
534,Pillows
535,Clothing
535,Women's Clothing
535,Western Wear
536,Home Furnishing
536,"Cushions, Pillows & Covers"
536,Pillows
537,Home Furnishing
537,"Cushions, Pillows & Covers"
537,Pillows
538,Clothing
538,Women's Clothing
538,Western Wear
539,Mobiles & Accessories
539,Tablet Accessories
539,Cases & Covers
540,Clothing
540,Women's Clothing
540,Western Wear
541,Jewellery
541,Rings
542,Jewellery
542,Rings
543,Clothing
543,Women's Clothing
543,Western Wear
544,Clothing
544,Women's Clothing
544,Western Wear
545,Jewellery
545,Rings
546,Jewellery
546,Rings
547,Clothing
547,Women's Clothing
547,Western Wear
548,Clothing
548,Women's Clothing
548,Western Wear
549,Jewellery
549,Rings
550,Clothing
550,Kids' Clothing
550,Girls Wear
551,Clothing
551,Kids' Clothing
551,Girls Wear
552,Clothing
552,Kids' Clothing
552,Girls Wear
553,Clothing
553,Kids' Clothing
553,Girls Wear
554,Clothing
554,Kids' Clothing
554,Girls Wear
555,Clothing
555,Kids' Clothing
555,Girls Wear
556,Clothing
556,Kids' Clothing
556,Girls Wear
557,Jewellery
557,Rings
558,Clothing
558,Kids' Clothing
558,Boys Wear
559,Clothing
559,Kids' Clothing
559,Boys Wear
560,Clothing
560,Kids' Clothing
560,Boys Wear
561,Jewellery
561,Rings
562,Clothing
562,Women's Clothing
562,Western Wear
563,Clothing
563,Men's Clothing
563,Navaksha Men's Clothing
564,Clothing
564,Men's Clothing
564,Navaksha Men's Clothing
565,Clothing
565,Men's Clothing
565,Navaksha Men's Clothing
566,Clothing
566,Kids' Clothing
566,Boys Wear
567,Clothing
567,Kids' Clothing
567,Boys Wear
568,Clothing
568,Kids' Clothing
568,Boys Wear
569,Jewellery
569,Rings
570,Clothing
570,Kids' Clothing
570,Girls Wear
571,Clothing
571,Kids' Clothing
571,Girls Wear
572,Clothing
572,Kids' Clothing
572,Girls Wear
573,Jewellery
573,Rings
574,Clothing
574,Women's Clothing
574,Western Wear
575,Clothing
575,Women's Clothing
575,Western Wear
576,Clothing
576,Women's Clothing
576,Western Wear
577,Clothing
577,Women's Clothing
577,Western Wear
578,Clothing
578,Women's Clothing
578,Western Wear
579,Clothing
579,Women's Clothing
579,Western Wear
580,Clothing
580,Women's Clothing
580,Western Wear
581,Clothing
581,Women's Clothing
581,Western Wear
582,Clothing
582,Women's Clothing
582,Western Wear
583,Sunglasses
584,Clothing
584,Women's Clothing
584,Western Wear
585,Clothing
585,Women's Clothing
585,Western Wear
586,Clothing
586,Women's Clothing
586,Western Wear
587,Jewellery
587,Rings
588,Clothing
588,Women's Clothing
588,Western Wear
589,Jewellery
589,Rings
590,Clothing
590,Women's Clothing
590,Western Wear
591,Clothing
591,Women's Clothing
591,Western Wear
592,Clothing
592,Women's Clothing
592,Western Wear
593,Footwear
593,Women's Footwear
593,Flats
594,Jewellery
594,Rings
595,Clothing
595,Women's Clothing
595,Western Wear
596,Clothing
596,Women's Clothing
596,Western Wear
597,Jewellery
597,Rings
598,Jewellery
598,Rings
599,Footwear
599,Women's Footwear
599,Heels
600,Footwear
600,Women's Footwear
600,Heels
601,Footwear
601,Women's Footwear
601,Heels
602,Jewellery
602,Rings
603,Clothing
603,Women's Clothing
603,Ethnic Wear
604,Home Furnishing
604,Bath Linen
604,Bath Mats
605,Home Furnishing
605,Bath Linen
605,Bath Mats
606,Home Furnishing
606,Bath Linen
606,Bath Mats
607,Home Furnishing
607,Bath Linen
607,Bath Mats
608,Jewellery
608,Rings
609,Footwear
609,Women's Footwear
609,Flats
610,Jewellery
610,Rings
611,Jewellery
611,Rings
612,Jewellery
612,Rings
613,Jewellery
613,Rings
614,Jewellery
614,Rings
615,Clothing
615,Women's Clothing
615,Western Wear
616,Jewellery
616,Rings
617,Clothing
617,Women's Clothing
617,Western Wear
618,Clothing
618,Women's Clothing
618,Western Wear
619,Clothing
619,Women's Clothing
619,Western Wear
620,Jewellery
620,Rings
621,Clothing
621,Men's Clothing
621,Posto Men's Clothing
622,Jewellery
622,Rings
623,Jewellery
623,Rings
624,Jewellery
624,Rings
625,Clothing
625,Women's Clothing
625,Western Wear
626,Clothing
626,Women's Clothing
626,Western Wear
627,Clothing
627,Women's Clothing
627,Western Wear
628,Clothing
628,Women's Clothing
628,Western Wear
629,Clothing
629,Women's Clothing
629,Western Wear
630,Clothing
630,Women's Clothing
630,Western Wear
631,Clothing
631,Women's Clothing
631,Western Wear
632,Clothing
632,Women's Clothing
632,Western Wear
633,Footwear
633,Women's Footwear
633,Heels
634,Footwear
634,Women's Footwear
634,Heels
635,Footwear
635,Women's Footwear
635,Heels
636,Footwear
636,Women's Footwear
636,Heels
637,Footwear
637,Women's Footwear
637,Heels
638,Clothing
638,Women's Clothing
638,Western Wear
639,Jewellery
639,Rings
640,Clothing
640,Kids' Clothing
640,Girls Wear
641,Clothing
641,Kids' Clothing
641,Girls Wear
642,Clothing
642,Kids' Clothing
642,Girls Wear
643,Clothing
643,Kids' Clothing
643,Girls Wear
644,Clothing
644,Kids' Clothing
644,Girls Wear
645,Clothing
645,Kids' Clothing
645,Girls Wear
646,Baby Care
646,Infant Wear
646,Baby Girls' Clothes
647,Mobiles & Accessories
647,Mobile Accessories
647,Mobile Pouches
648,Jewellery
648,Rings
649,Jewellery
649,Rings
650,Clothing
650,Women's Clothing
650,Winter & Seasonal Wear
651,Jewellery
651,Rings
652,Clothing
652,Women's Clothing
652,Western Wear
653,Jewellery
653,Rings
654,Clothing
654,Women's Clothing
654,Western Wear
655,Jewellery
655,Rings
656,Clothing
656,Women's Clothing
656,Western Wear
657,Clothing
657,Women's Clothing
657,Western Wear
658,Clothing
658,Women's Clothing
658,Western Wear
659,Jewellery
659,Rings
660,Clothing
660,Men's Clothing
660,Shirts
661,Clothing
661,Kids' Clothing
661,Girls Wear
662,Clothing
662,Kids' Clothing
662,Girls Wear
663,Clothing
663,Kids' Clothing
663,Girls Wear
664,Clothing
664,Kids' Clothing
664,Girls Wear
665,Clothing
665,Kids' Clothing
665,Girls Wear
666,Clothing
666,Women's Clothing
666,Western Wear
667,Jewellery
667,Rings
668,Jewellery
668,Rings
669,Clothing
669,Men's Clothing
669,Elite Neckties Men's Clothing
670,Jewellery
670,Rings
671,Clothing
671,Men's Clothing
671,Winter & Seasonal Wear
672,Home Decor & Festive Needs
672,Candles & Fragrances
672,Home Fragrances
673,Home Decor & Festive Needs
673,Candles & Fragrances
673,Home Fragrances
674,Home Decor & Festive Needs
674,Candles & Fragrances
674,Home Fragrances
675,Home Decor & Festive Needs
675,Candles & Fragrances
675,Home Fragrances
676,Clothing
676,Women's Clothing
676,Western Wear
677,Clothing
677,Women's Clothing
677,Western Wear
678,Clothing
678,Women's Clothing
678,Western Wear
679,Clothing
679,Women's Clothing
679,Western Wear
680,Jewellery
680,Rings
681,Jewellery
681,Rings
682,Jewellery
682,Rings
683,Clothing
683,Women's Clothing
683,Western Wear
684,Clothing
684,Women's Clothing
684,Western Wear
685,Clothing
685,Women's Clothing
685,Western Wear
686,Clothing
686,Men's Clothing
686,Shirts
687,Clothing
687,Men's Clothing
687,Shirts
688,Clothing
688,Men's Clothing
688,Shirts
689,Clothing
689,Men's Clothing
689,Shirts
690,Clothing
690,Women's Clothing
690,Western Wear
691,Jewellery
691,Rings
692,Jewellery
692,Rings
693,Clothing
693,Women's Clothing
693,Western Wear
694,Clothing
694,Women's Clothing
694,Western Wear
695,Jewellery
695,Rings
696,Clothing
696,Women's Clothing
696,Western Wear
697,Clothing
697,Women's Clothing
697,Western Wear
698,Clothing
698,Women's Clothing
698,Western Wear
699,Jewellery
699,Rings
700,Clothing
700,Women's Clothing
700,Western Wear
701,Clothing
701,Women's Clothing
701,Western Wear
702,Clothing
702,Women's Clothing
702,Western Wear
703,Clothing
703,Women's Clothing
703,Western Wear
704,Clothing
704,Women's Clothing
704,Western Wear
705,Clothing
705,Women's Clothing
705,Western Wear
706,Home Decor & Festive Needs
706,Candles & Fragrances
706,Home Fragrances
707,Home Decor & Festive Needs
707,Candles & Fragrances
707,Home Fragrances
708,Home Decor & Festive Needs
708,Candles & Fragrances
708,Home Fragrances
709,Home Decor & Festive Needs
709,Candles & Fragrances
709,Home Fragrances
710,Home Decor & Festive Needs
710,Candles & Fragrances
710,Home Fragrances
711,Home Decor & Festive Needs
711,Candles & Fragrances
711,Home Fragrances
712,Jewellery
712,Rings
713,Clothing
713,Kids' Clothing
713,Girls Wear
714,Clothing
714,Kids' Clothing
714,Girls Wear
715,Clothing
715,Kids' Clothing
715,Girls Wear
716,Clothing
716,Women's Clothing
716,Western Wear
717,Clothing
717,Men's Clothing
717,Jewlook Men's Clothing
718,Clothing
718,Women's Clothing
718,Western Wear
719,Clothing
719,Women's Clothing
719,Western Wear
720,Clothing
720,Women's Clothing
720,Western Wear
721,Clothing
721,Women's Clothing
721,Western Wear
722,Clothing
722,Women's Clothing
722,Western Wear
723,Clothing
723,Women's Clothing
723,Western Wear
724,Clothing
724,Women's Clothing
724,Western Wear
725,Clothing
725,Women's Clothing
725,Western Wear
726,Jewellery
726,Rings
727,Clothing
727,Women's Clothing
727,Western Wear
728,Clothing
728,Women's Clothing
728,Western Wear
729,Clothing
729,Women's Clothing
729,Western Wear
730,Clothing
730,Women's Clothing
730,Western Wear
731,Clothing
731,Women's Clothing
731,Western Wear
732,Clothing
732,Women's Clothing
732,Western Wear
733,Clothing
733,Women's Clothing
733,Western Wear
734,Clothing
734,Kids' Clothing
734,Girls Wear
735,Clothing
735,Kids' Clothing
735,Girls Wear
736,Clothing
736,Kids' Clothing
736,Girls Wear
737,Clothing
737,Women's Clothing
737,Western Wear
738,Clothing
738,Women's Clothing
738,Western Wear
739,Clothing
739,Women's Clothing
739,Western Wear
740,Clothing
740,Women's Clothing
740,Western Wear
741,Clothing
741,Women's Clothing
741,Western Wear
742,Clothing
742,Women's Clothing
742,Western Wear
743,Jewellery
743,Rings
744,Clothing
744,Women's Clothing
744,Western Wear
745,Clothing
745,Women's Clothing
745,Western Wear
746,Jewellery
746,Rings
747,Jewellery
747,Rings
748,Jewellery
748,Rings
749,Jewellery
749,Rings
750,Jewellery
750,Rings
751,Clothing
751,Women's Clothing
751,Western Wear
752,Clothing
752,Women's Clothing
752,Western Wear
753,Clothing
753,Women's Clothing
753,Western Wear
754,Clothing
754,Women's Clothing
754,Western Wear
755,Clothing
755,Women's Clothing
755,Western Wear
756,Clothing
756,Women's Clothing
756,Western Wear
757,Toys & School Supplies
757,Puzzles & Board Games
757,Board Games
758,Toys & School Supplies
758,Puzzles & Board Games
758,Board Games
759,Kitchen & Dining
759,Tableware & Cutlery
759,"Jug, Glass & Tray Sets"
760,Kitchen & Dining
760,Tableware & Cutlery
760,"Jug, Glass & Tray Sets"
761,Mobiles & Accessories
761,Mobile Accessories
761,Screen Guards
762,Mobiles & Accessories
762,Mobile Accessories
762,Screen Guards
763,Pens & Stationery
763,Office Supplies
763,Files and Folders
764,Pens & Stationery
764,Office Supplies
764,Files and Folders
765,Kitchen & Dining
765,Lighting
765,Bulbs
766,Pens & Stationery
766,School Supplies
766,Pens & Notebooks
767,Beauty and Personal Care
767,Bath and Spa
767,Soaps
768,Clothing
768,Men's Clothing
768,Suits & Blazers
769,Kitchen & Dining
769,Lighting
769,Bulbs
770,Home & Kitchen
770,Kitchen Appliances
770,Microwave Ovens
771,Kitchen & Dining
771,Lighting
771,Bulbs
772,Clothing
772,Men's Clothing
772,Suits & Blazers
773,Kitchen & Dining
773,Lighting
773,Bulbs
774,Mobiles & Accessories
774,Mobile Accessories
774,Mobile Chargers
775,Mobiles & Accessories
775,Mobile Accessories
775,Mobile Chargers
776,Mobiles & Accessories
776,Mobile Accessories
776,Mobile Chargers
777,Mobiles & Accessories
777,Mobile Accessories
777,Mobile Chargers
778,Mobiles & Accessories
778,Mobile Accessories
778,Mobile Chargers
779,Mobiles & Accessories
779,Mobile Accessories
779,Mobile Chargers
780,Mobiles & Accessories
780,Mobile Accessories
780,Mobile Chargers
781,Mobiles & Accessories
781,Mobile Accessories
781,Mobile Chargers
782,Mobiles & Accessories
782,Mobile Accessories
782,Mobile Chargers
783,Mobiles & Accessories
783,Mobile Accessories
783,Mobile Chargers
784,Home Decor & Festive Needs
784,Table Decor & Handicrafts
784,Showpieces
785,Home Decor & Festive Needs
785,Table Decor & Handicrafts
785,Decorative Platters
786,Home Decor & Festive Needs
786,Showpieces
786,Sunrise Showpieces
787,Clothing
787,Women's Clothing
787,Western Wear
788,Clothing
788,Women's Clothing
788,Ethnic Wear
789,Home Furnishing
789,JMD Home Furnishing
789,"JMD Printed Cushions Cover (Pack of 2, 40 cm*40 ..."
790,Baby Care
790,Infant Wear
790,Baby Girls' Clothes
791,Sports & Fitness
791,Other Sports
791,Golf
792,Footwear
792,Kids' & Infant Footwear
792,For Girls
793,Home Furnishing
793,JMD Home Furnishing
793,"JMD Printed Cushions Cover (Pack of 2, 40 cm*40 ..."
794,Home Decor & Festive Needs
794,Candles & Fragrances
794,Home Fragrances
795,Home Furnishing
795,Kripa's Home Furnishing
795,"Kripa's Printed Cushions Cover (Pack of 2, 45 cm..."
796,Home Decor & Festive Needs
796,Candles & Fragrances
796,Home Fragrances
797,Home Decor & Festive Needs
797,Candles & Fragrances
797,Home Fragrances
798,Home Decor & Festive Needs
798,Candles & Fragrances
798,Home Fragrances
799,Home Decor & Festive Needs
799,Candles & Fragrances
799,Home Fragrances
800,Baby Care
800,Infant Wear
800,Baby Girls' Clothes
801,Clothing
801,Women's Clothing
801,Sports & Gym Wear
802,Clothing
802,Women's Clothing
802,Sports & Gym Wear
803,Beauty and Personal Care
803,Hair Care
803,Conditioners
804,Kitchen & Dining
804,Coffee Mugs
804,AKUP Coffee Mugs
805,Clothing
805,Women's Clothing
805,Sports & Gym Wear
806,Kitchen & Dining
806,Coffee Mugs
806,AKUP Coffee Mugs
807,Home Decor & Festive Needs
807,Showpieces
807,Ethnic
808,Beauty and Personal Care
808,Hair Care
808,Conditioners
809,Kitchen & Dining
809,Coffee Mugs
809,AKUP Coffee Mugs
810,Kitchen & Dining
810,Coffee Mugs
810,AKUP Coffee Mugs
811,Kitchen & Dining
811,Coffee Mugs
811,AKUP Coffee Mugs
812,Kitchen & Dining
812,Coffee Mugs
812,AKUP Coffee Mugs
813,Kitchen & Dining
813,Coffee Mugs
813,AKUP Coffee Mugs
814,Kitchen & Dining
814,Coffee Mugs
814,AKUP Coffee Mugs
815,Kitchen & Dining
815,Coffee Mugs
815,AKUP Coffee Mugs
816,Kitchen & Dining
816,Coffee Mugs
816,AKUP Coffee Mugs
817,Kitchen & Dining
817,Coffee Mugs
817,AKUP Coffee Mugs
818,Kitchen & Dining
818,Coffee Mugs
818,AKUP Coffee Mugs
819,Kitchen & Dining
819,Coffee Mugs
819,AKUP Coffee Mugs
820,Kitchen & Dining
820,Coffee Mugs
820,AKUP Coffee Mugs
821,Computers
821,Network Components
821,Routers
822,Kitchen & Dining
822,Coffee Mugs
822,AKUP Coffee Mugs
823,Beauty and Personal Care
823,Hair Care
823,Conditioners
824,Kitchen & Dining
824,Coffee Mugs
824,AKUP Coffee Mugs
825,Kitchen & Dining
825,Coffee Mugs
825,AKUP Coffee Mugs
826,Kitchen & Dining
826,Coffee Mugs
826,AKUP Coffee Mugs
827,Beauty and Personal Care
827,Hair Care
827,Conditioners
828,Kitchen & Dining
828,Coffee Mugs
828,AKUP Coffee Mugs
829,Kitchen & Dining
829,Coffee Mugs
829,AKUP Coffee Mugs
830,Kitchen & Dining
830,Coffee Mugs
830,AKUP Coffee Mugs
831,Kitchen & Dining
831,Coffee Mugs
831,AKUP Coffee Mugs
832,Beauty and Personal Care
832,Hair Care
832,Conditioners
833,Computers
833,Tablet Accessories
833,Keyboards
834,Footwear
834,Women's Footwear
834,Casual Shoes
835,Footwear
835,Kids' & Infant Footwear
835,For Boys
836,Pens & Stationery
836,School Supplies
836,Art & Craft
837,Clothing
837,Women's Clothing
837,Western Wear
838,Home Decor & Festive Needs
838,Candles & Fragrances
838,Home Fragrances
839,Footwear
839,Women's Footwear
839,Casual Shoes
840,Jewellery
840,"Bangles, Bracelets & Armlets"
840,Bracelets
841,Clothing
841,Women's Clothing
841,Western Wear
842,Footwear
842,Women's Footwear
842,Casual Shoes
843,Mobiles & Accessories
843,Mobile Accessories
843,Chargers
844,Jewellery
844,"Bangles, Bracelets & Armlets"
844,Bracelets
845,Footwear
845,Women's Footwear
845,Casual Shoes
846,Clothing
846,Women's Clothing
846,Western Wear
847,Clothing
847,Women's Clothing
847,Western Wear
848,Automotive
848,Accessories & Spare parts
848,Car & Bike Care
849,Footwear
849,Women's Footwear
849,Casual Shoes
850,Automotive
850,Accessories & Spare parts
850,Car & Bike Styling
851,Tools & Hardware
851,Tools
851,Alternate Energy
852,Clothing
852,Women's Clothing
852,Western Wear
853,Toys & School Supplies
853,Dupli Color Toys & School Supplies
853,"Dupli Color Spray Paint Bottle (Set of 1, Signal..."
854,Footwear
854,Women's Footwear
854,Casual Shoes
855,Clothing
855,Women's Clothing
855,Western Wear
856,Automotive
856,Accessories & Spare parts
856,Car & Bike Styling
857,Clothing
857,Women's Clothing
857,Western Wear
858,Footwear
